Brand,Model_Name,Model_Year,Vehicle_Age,Mileage_km,Engine_Capacity,Location_District,Condition,Fuel_Type,Transmission,Body_Type,Colour
Toyota,Allion,2007.0,19.0,239000.0,1800.0,Negombo,Used,Petrol,Automatic,Saloon,blue
Toyota,Vitz,2000.0,26.0,200000.0,990.0,Kochchikade,Used,Petrol,Automatic,Hatchback,black
Toyota,Vitz,2018.0,8.0,68000.0,990.0,Negombo,Used,Petrol,Automatic,Hatchback,black
Toyota,Axio,2015.0,11.0,116000.0,990.0,Gampaha,Used,Petrol,Automatic,Hatchback,white
Toyota,Vitz,2007.0,19.0,195000.0,1000.0,Gampaha,Used,Petrol,Automatic,Hatchback,blue
Toyota,Axio,2016.0,10.0,100000.0,1500.0,Kalutara,Used,Hybrid,Automatic,Saloon,white
Nissan,March,2002.0,24.0,100000.0,1240.0,Badulla,Used,Petrol,Automatic,Hatchback,other
Toyota,Axio,2014.0,12.0,225000.0,1500.0,Colombo Fort (Colombo 01),Used,Petrol,Automatic,Liftback,black
Chevrolet,Aveo,2008.0,18.0,140000.0,,Kotahena (Colombo 13),Used,Petrol,Manual,Hatchback,green
Honda,Fit,2014.0,12.0,120000.0,1500.0,Kegalle,Used,Hybrid,Automatic,Hatchback,blue
Suzuki,Celerio,2019.0,7.0,120000.0,998.0,Kalmunai,Used,Petrol,Automatic,Liftback,brown
Daihatsu,Mira,2025.0,1.0,1000.0,650.0,Ganemulla,Reconditioned,Petrol,Automatic,Hatchback,white
Toyota,Vitz,2018.0,8.0,0.0,1000.0,Habarakada,Used,Petrol,Automatic,Hatchback,white
Suzuki,Wagon R,2017.0,9.0,98000.0,660.0,Kurunegala,Used,Hybrid,Automatic,Liftback,purple
Perodua,Axia,2017.0,9.0,148000.0,998.0,Ambalangoda,Used,Petrol,Automatic,Hatchback,silver
Suzuki,Wagon R,2024.0,2.0,7600.0,660.0,Ampara,Brand New,Hybrid,Automatic,Hatchback,silver
Suzuki,Alto,2006.0,20.0,160000.0,800.0,Mirigama,Used,Petrol,Manual,Hatchback,black
Suzuki,Wagon R,2017.0,9.0,0.0,800.0,Gampaha,Used,Petrol,Automatic,Liftback,gold
Suzuki,Alto,2024.0,2.0,6600.0,660.0,Kottawa,Brand New,Petrol,Automatic,Hatchback,black
Honda,Fit,2012.0,14.0,159400.0,1500.0,Dehiwala,Used,Hybrid,Automatic,Station wagon,yellow
Toyota,Premio,2015.0,11.0,145000.0,,Kollupitiya (Colombo 03),Used,Petrol,Automatic,Saloon,maroon
Tata,Indigo,2015.0,11.0,47353.0,1200.0,Rikillagaskada,Used,Petrol,Manual,,white
Micro,MX7,2013.0,13.0,0.0,1500.0,Panadura,Used,Petrol,Manual,Sedan,silver
Toyota,Axio,2014.0,12.0,121000.0,1500.0,Boralesgamuwa,Used,Hybrid,Automatic,Saloon,white
Suzuki,Alto,2015.0,11.0,0.0,800.0,Horagala,Used,Petrol,Manual,Hatchback,white
Suzuki,Wagon R,2018.0,8.0,61000.0,660.0,Dehiwala,Used,Hybrid,Automatic,Hatchback,white
Honda,Fit,2014.0,12.0,0.0,1500.0,Negombo,Used,Hybrid,Automatic,Hatchback,white
Nissan,Sunny,2000.0,26.0,0.0,1497.0,Ratnapura,Used,Petrol,Manual,Sedan,other
Suzuki,Swift,2017.0,9.0,115000.0,1240.0,Raddolugama,Used,Hybrid,Automatic,Liftback,red
Toyota,Vitz,2010.0,16.0,137867.0,990.0,Agalawatta,Used,Petrol,Automatic,Hatchback,black
Nissan,Wingroad,2003.0,23.0,190000.0,1490.0,Udugampola,Used,Petrol,Automatic,Hatchback,black
Micro,Panda,2014.0,12.0,0.0,1000.0,Polgasowita,Used,Petrol,Manual,Hatchback,silver
Suzuki,Wagon R,2024.0,2.0,4900.0,650.0,Kurunegala,Reconditioned,Petrol,Automatic,Hatchback,red
Suzuki,Wagon R,2015.0,11.0,130000.0,650.0,Slave Island (Colombo 02),Used,Petrol,Automatic,Sedan,white
Suzuki,Wagon R,2024.0,2.0,0.0,650.0,Kurunegala,Brand New,Hybrid,Automatic,Hatchback,white
Suzuki,Alto,2024.0,2.0,1500.0,660.0,Kottawa,Brand New,Petrol,Automatic,Hatchback,black
Suzuki,Alto,2010.0,16.0,0.0,800.0,Ragama,Used,Petrol,Manual,Hatchback,other
Suzuki,Alto,2015.0,11.0,197000.0,800.0,Kadawatha,Used,Petrol,Manual,Hatchback,red
Honda,Fit,2012.0,14.0,153115.0,1330.0,Siyambalape,Reconditioned,Petrol,Automatic,Station wagon,other
Toyota,Vitz,2017.0,9.0,42000.0,1000.0,Marawila,Used,Petrol,Automatic,Hatchback,white
Suzuki,Wagon R,2018.0,8.0,89000.0,660.0,Kottawa,Used,Hybrid,Automatic,Hatchback,white
Nissan,Sunny,2002.0,24.0,0.0,1500.0,Bibile,Reconditioned,Diesel,Automatic,Saloon,other
Toyota,Axio,2017.0,9.0,158000.0,1500.0,Kirulapone,Used,Petrol,Automatic,Saloon,white
Toyota,Passo,2004.0,22.0,185000.0,990.0,Ambalangoda,Used,Petrol,Automatic,Hatchback,pink
Nissan,Sunny,2003.0,23.0,0.0,1300.0,Kadawatha,Used,Petrol,Manual,Saloon,gray
Suzuki,Maruti,2010.0,16.0,0.0,800.0,Galkulama,Used,Petrol,Manual,Liftback,black
Suzuki,Alto,2015.0,11.0,112000.0,800.0,Embilipitiya,Brand New,Petrol,Manual,Hatchback,silver
Toyota,Belta,2007.0,19.0,140000.0,1000.0,Ambalangoda,Used,Petrol,Automatic,Saloon,white
Suzuki,Swift,2017.0,9.0,97000.0,1300.0,Ambalangoda,Used,Petrol,Automatic,Hatchback,gray
Mitsubishi,Lancer,2002.0,24.0,200000.0,1300.0,Anuradhapura,Used,Petrol,Manual,Saloon,white
Suzuki,Wagon R,2025.0,1.0,0.0,660.0,Gampaha,Brand New,Petrol,Automatic,Hatchback,white
Toyota,Axio,2018.0,8.0,145000.0,1500.0,Ambalangoda,Used,Petrol,Automatic,Saloon,white
Suzuki,Alto,2014.0,12.0,92456.0,800.0,Kaduwela,Used,Petrol,Manual,Liftback,silver
Suzuki,Wagon R,2025.0,1.0,0.0,650.0,Attanagalla,Brand New,Hybrid,Automatic,Hatchback,white
Perodua,Viva,2013.0,13.0,140000.0,1000.0,Battaramulla,Used,Petrol,Automatic,Hatchback,black
Suzuki,Swift,2017.0,9.0,130000.0,1000.0,Ambalangoda,Used,Petrol,Automatic,Hatchback,red
Suzuki,Alto,2015.0,11.0,128000.0,800.0,Colombo Fort (Colombo 01),Used,Petrol,Manual,Liftback,silver
Toyota,Yaris,2023.0,3.0,6500.0,1000.0,Kelaniya,Brand New,Petrol,Automatic,Liftback,red
Suzuki,Alto,2016.0,10.0,,1000.0,Anuradhapura,Used,Petrol,Manual,Liftback,black
Toyota,Premio,2017.0,9.0,135000.0,1500.0,Kurunegala,Used,Petrol,Automatic,Sedan,red
Suzuki,Alto,2011.0,15.0,65850.0,800.0,Minuwangoda,Used,Petrol,Manual,Hatchback,black
Mercedes Benz,C Class,2017.0,9.0,43000.0,2000.0,Ambalangoda,Used,Hybrid,Automatic,Sedan,black
Toyota,Prius,2012.0,14.0,200000.0,1800.0,Nugegoda,Used,Hybrid,Automatic,Saloon,silver
Suzuki,Alto,2015.0,11.0,70000.0,800.0,Moratuwa,Used,Petrol,Manual,Hatchback,black
Nissan,AD Wagon,1999.0,27.0,100000.0,1290.0,Badulla,Used,Petrol,Automatic,,white
Suzuki,Celerio,2018.0,8.0,78000.0,1000.0,Kadawatha,Used,Petrol,Automatic,Hatchback,white
Mercedes Benz,S Class,2010.0,16.0,98000.0,3000.0,Kirulapone,Used,Petrol,Automatic,Sedan,black
Perodua,Elite,2011.0,15.0,146000.0,1197.0,Ambalangoda,Used,Petrol,Automatic,Hatchback,white
Suzuki,Wagon R,2016.0,10.0,83000.0,650.0,Ambalangoda,Used,Petrol,Automatic,Hatchback,white
Toyota,Prius,2009.0,17.0,150000.0,1497.0,Ahangama,Used,Petrol,Automatic,Hatchback,silver
Toyota,Aqua,2015.0,11.0,140000.0,1500.0,Ambalangoda,Used,Hybrid,Automatic,Hatchback,black
Toyota,Vitz,2016.0,10.0,0.0,,Ambalangoda,Used,Petrol,Automatic,Hatchback,black
Suzuki,Alto,2015.0,11.0,152000.0,800.0,Ja-Ela,Used,Petrol,Manual,Hatchback,white
Nissan,B12,2003.0,23.0,320000.0,998.0,Moratuwa,Used,Petrol,Manual,Saloon,silver
Suzuki,A Star,2012.0,14.0,119678.0,1000.0,Katunayake,Used,Petrol,Manual,Hatchback,brown
Suzuki,Alto,2003.0,23.0,350000.0,1000.0,Warakapola,Used,Petrol,Other,Liftback,black
Toyota,Prius,2013.0,13.0,0.0,1500.0,Alutgama,Used,Hybrid,Automatic,,white
Toyota,Vitz,2017.0,9.0,186000.0,1000.0,Agalawatta,Used,Petrol,Automatic,Hatchback,white
Suzuki,Alto,2017.0,9.0,108021.0,650.0,Rambukkana,Used,Petrol,Automatic,Liftback,black
Suzuki,Wagon R,2025.0,1.0,0.0,660.0,Kelaniya,Brand New,Hybrid,Automatic,Liftback,white
Toyota,Pixis,2023.0,3.0,0.0,660.0,Rajagiriya,Brand New,Petrol,Automatic,Station wagon,red
Suzuki,Wagon R,2017.0,9.0,95000.0,650.0,Ambalangoda,Used,Hybrid,Automatic,Hatchback,red
Suzuki,Alto,2024.0,2.0,0.0,660.0,Rajagiriya,Brand New,Petrol,Automatic,Hatchback,gray
Toyota,Vitz,2016.0,10.0,87900.0,1490.0,Maharagama,Used,Hybrid,Automatic,Hatchback,red
Suzuki,Alto,2006.0,20.0,0.0,800.0,Ambalangoda,Used,Petrol,Manual,Hatchback,red
Toyota,Aqua,2012.0,14.0,108000.0,1000.0,Yakkala,Used,Hybrid,Automatic,Hatchback,blue
Nissan,March,1997.0,29.0,98000.0,990.0,Bandaragama,Used,Petrol,Manual,Hatchback,silver
Daihatsu,Canbus,2023.0,3.0,6600.0,660.0,Kottawa,Brand New,Petrol,Automatic,Hatchback,white
Toyota,Vitz,2019.0,7.0,29000.0,1000.0,Yakkala,Used,Petrol,Automatic,Hatchback,white
Suzuki,Alto,2023.0,3.0,10000.0,660.0,Katugastota,Used,Petrol,Automatic,Hatchback,red
Suzuki,Swift,2017.0,9.0,62500.0,1300.0,Ambalangoda,Used,Hybrid,Automatic,Hatchback,red
Honda,N BOX,2023.0,3.0,6600.0,660.0,Kottawa,Reconditioned,Petrol,Automatic,Hatchback,silver
Nissan,FB 15,2000.0,26.0,107000.0,1500.0,Adampan,Used,Petrol,Automatic,Saloon,white
Toyota,Aqua,2014.0,12.0,99000.0,1490.0,Ambalangoda,Used,Hybrid,Automatic,Liftback,black
Suzuki,Alto,2018.0,8.0,70000.0,650.0,Ambalangoda,Used,Petrol,Automatic,Hatchback,gray
Suzuki,Wagon R,2015.0,11.0,100000.0,650.0,Kurunegala,Used,Hybrid,Automatic,Hatchback,black
Suzuki,Swift,2017.0,9.0,150000.0,990.0,Kuruwita,Used,Petrol,Automatic,Hatchback,gray
Hyundai,Sonata,2000.0,26.0,144000.0,1500.0,Kalutara,Used,Petrol,Automatic,Saloon,other
Daihatsu,Esse,2024.0,2.0,0.0,650.0,Polonnaruwa,Brand New,Petrol,Automatic,Hatchback,white
Toyota,Corolla,2006.0,20.0,250000.0,1500.0,Ambalangoda,Used,Petrol,Automatic,Saloon,blue
Toyota,Premio,2013.0,13.0,121000.0,1490.0,Wariyapola,Used,Petrol,Automatic,Liftback,other
Toyota,Vios,2004.0,22.0,134000.0,1497.0,Ambalangoda,Used,Petrol,Automatic,Sedan,blue
Audi,A4,2019.0,7.0,60000.0,1400.0,Boralesgamuwa,Used,Petrol,Automatic,Saloon,white
Honda,Grace,2017.0,9.0,277000.0,1500.0,Pannipitiya,Used,Hybrid,Automatic,Saloon,black
Suzuki,Wagon R,2014.0,12.0,128700.0,660.0,Piliyandala,Used,Petrol,Automatic,Hatchback,black
Suzuki,Wagon R,2024.0,2.0,5000.0,660.0,Angoda,Used,Hybrid,Automatic,Station wagon,other
Suzuki,Wagon R,2016.0,10.0,80000.0,650.0,Colombo Fort (Colombo 01),Reconditioned,Petrol,Automatic,Hatchback,blue
Honda,Fit,2014.0,12.0,140000.0,1500.0,Ambalangoda,Used,Petrol,Automatic,Hatchback,white
Toyota,Vitz,2017.0,9.0,94000.0,1000.0,Anuradhapura,Used,Petrol,Automatic,Hatchback,black
Toyota,Axio,2008.0,18.0,147500.0,1500.0,Kandy,Used,Petrol,Automatic,Saloon,silver
Toyota,Yaris Ativ,2025.0,1.0,0.0,1200.0,Mount Lavinia,Brand New,Petrol,Automatic,Hatchback,white
BMW,5 Series,2013.0,13.0,140000.0,2500.0,Kurunegala,Used,Diesel,Automatic,Saloon,white
Toyota,Prius,2011.0,15.0,171000.0,1800.0,Bandaragama,Used,Hybrid,Automatic,Hatchback,white
BMW,M Series,2011.0,15.0,140000.0,1500.0,Boralesgamuwa,Used,Petrol,Automatic,Sedan,black
Suzuki,Wagon R,2018.0,8.0,94000.0,650.0,Kurunegala,Used,Petrol,Automatic,Hatchback,white
Toyota,Vitz,2019.0,7.0,103000.0,1500.0,Kattankudi,Used,Hybrid,Automatic,,white
Suzuki,A Star,2011.0,15.0,165000.0,990.0,Ampara,Used,Petrol,Manual,Convertible,silver
Mercedes Benz,C200,2025.0,1.0,0.0,1500.0,Kohuwala,Brand New,Petrol,Automatic,Sedan,black
Nissan,Bluebird,2000.0,26.0,169000.0,1800.0,Ukuwela,Used,Petrol,Automatic,Sedan,maroon
Daihatsu,Mira,2024.0,2.0,2400.0,660.0,Kollupitiya (Colombo 03),Brand New,Petrol,Automatic,Hatchback,blue
Toyota,Aqua,2012.0,14.0,250000.0,1500.0,Ja-Ela,Used,Petrol,Automatic,Hatchback,white
Toyota,Aqua,2014.0,12.0,148000.0,1496.0,Galle,Used,Petrol,Automatic,Hatchback,white
Nissan,AD Wagon,2012.0,14.0,182012.0,1498.0,Ragama,Used,Petrol,Automatic,Station wagon,white
Toyota,Vitz,2015.0,11.0,45000.0,1000.0,Pannipitiya,Used,Petrol,Automatic,Hatchback,black
Toyota,Starlet,1988.0,38.0,154000.0,1300.0,Kottawa,Used,Petrol,Manual,Hatchback,white
Suzuki,Wagon R,2014.0,12.0,112000.0,650.0,Homagama,Used,Petrol,Automatic,Hatchback,white
Nissan,N 16,2000.0,26.0,170000.0,1500.0,Nikaweratiya,Used,Petrol,Automatic,Saloon,silver
Suzuki,Alto,2015.0,11.0,135000.0,800.0,Ambalangoda,Used,Petrol,Manual,Hatchback,red
Suzuki,Wagon R,2024.0,2.0,0.0,600.0,Kuliyapitiya,Brand New,Hybrid,Automatic,Liftback,gray
Toyota,Axio,2014.0,12.0,85000.0,1200.0,Ampara,Used,Petrol,Manual,Hatchback,white
Mazda,Flair,2016.0,10.0,0.0,700.0,Ambalangoda,Used,Petrol,Automatic,,white
Nissan,Wingroad,2007.0,19.0,110000.0,1300.0,Akkaraipattu,Used,Petrol,Automatic,Saloon,silver
Toyota,Prius,2014.0,12.0,250000.0,,Colombo Fort (Colombo 01),Used,Petrol,Automatic,Hatchback,silver
Toyota,Premio,2014.0,12.0,102172.0,1500.0,Wariyapola,Used,Petrol,Automatic,Sedan,white
Toyota,Vitz,2018.0,8.0,0.0,1200.0,Kollupitiya (Colombo 03),Used,Petrol,Automatic,Sports,white
Honda,S660,2016.0,10.0,27000.0,1000.0,Borella (Colombo 08),Used,Petrol,Automatic,Hatchback,white
Suzuki,Maruti,2006.0,20.0,100000.0,800.0,Matara,Used,Petrol,Manual,Hatchback,green
Honda,Fit,2011.0,15.0,183000.0,1300.0,Ambalangoda,Used,Hybrid,Automatic,Hatchback,white
Suzuki,Alto,2012.0,14.0,97291.0,800.0,Eppawala,Used,Petrol,Manual,Hatchback,beige
Toyota,Allion,2017.0,9.0,114000.0,1500.0,Aniwatta,Used,Petrol,Automatic,Sedan,other
Daihatsu,Mira,2017.0,9.0,75000.0,1300.0,Nittambuwa,Used,Petrol,Other,Hatchback,white
Datsun,Redi Go,2016.0,10.0,47200.0,800.0,Padukka,Used,Petrol,Manual,Hatchback,green
Suzuki,Alto,2015.0,11.0,92000.0,800.0,Kegalle,Used,Petrol,Manual,Hatchback,gray
Toyota,Belta,2007.0,19.0,166600.0,1000.0,Homagama,Used,Petrol,Automatic,Saloon,silver
Toyota,Corolla,1996.0,30.0,193134.0,1300.0,Kandy,Reconditioned,Petrol,Manual,Saloon,white
Toyota,Vitz,2006.0,20.0,135000.0,1000.0,Kuliyapitiya,Used,Petrol,Automatic,Hatchback,white
Nissan,Dayz,2023.0,3.0,7660.0,660.0,Kurunegala,Reconditioned,Petrol,Automatic,,blue
Suzuki,Wagon R,2018.0,8.0,93000.0,660.0,Borella (Colombo 08),Used,Hybrid,Automatic,Hatchback,purple
Toyota,Vitz,2018.0,8.0,0.0,,Kandy,Used,Petrol,Automatic,Liftback,white
Micro,Panda Cross,2017.0,9.0,69110.0,1300.0,Homagama,Used,Petrol,Manual,Hatchback,white
Suzuki,Wagon R,2025.0,1.0,8000.0,650.0,Hettipola,Brand New,Petrol,Automatic,Hatchback,gray
Toyota,Vitz,2018.0,8.0,61345.0,1000.0,Pannala,Used,Petrol,Manual,Sports,silver
Suzuki,Alto,2014.0,12.0,150000.0,800.0,Kandy,Used,Petrol,Manual,Hatchback,black
Nissan,March,1997.0,29.0,181000.0,990.0,Kelaniya,Used,Petrol,Automatic,Hatchback,blue
Suzuki,Wagon R,2025.0,1.0,35.0,650.0,Kohuwala,Brand New,Hybrid,Automatic,Hatchback,white
Suzuki,Wagon R,2025.0,1.0,200.0,650.0,Wennappuwa,Brand New,Hybrid,Automatic,Hatchback,white
Mercedes Benz,C200,2004.0,22.0,0.0,1500.0,Alutnuwara,Used,Petrol,Automatic,Saloon,black
KIA,Cerato,2012.0,14.0,90000.0,1500.0,Moratuwa,Used,Petrol,Automatic,Saloon,red
Toyota,Axio,2017.0,9.0,121000.0,1500.0,Ambalangoda,Used,Hybrid,Automatic,Saloon,white
Toyota,Aqua,2015.0,11.0,139000.0,1500.0,Katugastota,Used,Petrol,Automatic,Hatchback,black
Suzuki,Wagon R,2014.0,12.0,134526.0,650.0,Kollupitiya (Colombo 03),Used,Petrol,Automatic,Station wagon,blue
Honda,Civic,1999.0,27.0,200000.0,1500.0,Malabe,Used,Petrol,Automatic,Saloon,white
Suzuki,Wagon R,2018.0,8.0,86000.0,660.0,Homagama,Used,Hybrid,Automatic,Hatchback,white
Suzuki,Alto,2017.0,9.0,86000.0,650.0,Kurunegala,Used,Hybrid,Automatic,Hatchback,silver
Toyota,Axio,2025.0,1.0,0.0,1500.0,Nugegoda,Brand New,Hybrid,Automatic,Saloon,silver
Suzuki,Wagon R,2017.0,9.0,0.0,650.0,Kandy,Used,Hybrid,Automatic,Hatchback,black
Honda,Grace,2016.0,10.0,96000.0,1490.0,Kalutara,Used,Hybrid,Automatic,Saloon,red
Daihatsu,Taft,2023.0,3.0,6500.0,660.0,Kurunegala,Used,Petrol,Automatic,Hatchback,green
Suzuki,Celerio,2016.0,10.0,129000.0,1000.0,Kadawatha,Used,Petrol,Automatic,Hatchback,gray
Suzuki,Wagon R,2018.0,8.0,75000.0,650.0,Boralesgamuwa,Used,Hybrid,Automatic,Liftback,red
Suzuki,Wagon R,2016.0,10.0,90000.0,650.0,Ambalangoda,Used,Hybrid,Automatic,Hatchback,red
Suzuki,XBee,2023.0,3.0,0.0,1000.0,Kottawa,Brand New,Petrol,Automatic,Hatchback,green
Suzuki,Alto,2015.0,11.0,88000.0,1200.0,Deiyandara,Used,Petrol,Manual,Sports,black
Micro,Panda,2012.0,14.0,0.0,1500.0,Moratuwa,Used,Petrol,Manual,Hatchback,white
Micro,Panda,2015.0,11.0,87000.0,1300.0,Ambalangoda,Used,Petrol,Manual,Hatchback,white
Toyota,Yaris,2025.0,1.0,1500.0,1000.0,Kotte,Brand New,Hybrid,Automatic,,white
Suzuki,Wagon R,2024.0,2.0,1000.0,1000.0,Rajagiriya,Brand New,Petrol,Automatic,Station wagon,other
Renault,KWID,2016.0,10.0,160000.0,600.0,Ampara,Used,Petrol,Manual,Hatchback,black
Toyota,Premio,2017.0,9.0,75000.0,1996.0,Hambantota,Used,Petrol,Automatic,Saloon,white
Toyota,Prius,2011.0,15.0,180000.0,1800.0,Galle,"✨ Spotless exterior – no dents, scratches or stains",Hybrid,Automatic,Hatchback,black
Suzuki,Alto,2015.0,11.0,94000.0,800.0,Vavuniya,Used,Petrol,Manual,Liftback,gray
Suzuki,Celerio,2015.0,11.0,97500.0,996.0,Moratuwa,Used,Petrol,Automatic,Hatchback,gray
Renault,KWID,2017.0,9.0,52000.0,1000.0,Batticaloa,Used,Petrol,Automatic,Hatchback,black
Suzuki,Swift,2010.0,16.0,24000.0,1242.0,Maharagama,Used,Petrol,Automatic,Hatchback,gray
Nissan,Dayz,2024.0,2.0,2500.0,659.0,Rajagiriya,Brand New,Petrol,Automatic,Hatchback,blue
Toyota,Vitz,2019.0,7.0,59000.0,1000.0,Kalmunai,Used,Petrol,Automatic,,white
Audi,A1,2016.0,10.0,33000.0,1400.0,Ambalangoda,Used,Petrol,Automatic,Hatchback,red
Perodua,Bezza,2018.0,8.0,63000.0,1000.0,Narahenpita (Colombo 05),Used,Petrol,Manual,Hatchback,white
Toyota,Aqua,2017.0,9.0,127000.0,1500.0,Malabe,Used,Hybrid,Automatic,Hatchback,white
Suzuki,Swift,2004.0,22.0,0.0,1320.0,Ambalangoda,Used,Petrol,Automatic,Hatchback,blue
Toyota,Axio,2024.0,2.0,0.0,1500.0,Kottawa,Brand New,Hybrid,Automatic,Sedan,silver
Honda,Grace,2015.0,11.0,120000.0,1500.0,Dehiwala,Used,Hybrid,Automatic,Saloon,silver
Toyota,Passo,2016.0,10.0,87700.0,1000.0,Malabe,Reconditioned,Petrol,Automatic,Hatchback,silver
Suzuki,Swift,2004.0,22.0,156000.0,760.0,Yatiyantota,Used,Petrol,Manual,Hatchback,red
Honda,Fit,2013.0,13.0,118000.0,1330.0,Batticaloa,Used,Petrol,Automatic,Station wagon,silver
Daihatsu,Mira,2023.0,3.0,1234.0,660.0,Kottawa,Brand New,Petrol,Automatic,Liftback,blue
Nissan,Sunny,1998.0,28.0,106300.0,1500.0,Ambalangoda,Used,Petrol,Automatic,Saloon,gray
Suzuki,A Star,2011.0,15.0,95000.0,1000.0,Gampaha,Used,Petrol,Automatic,Hatchback,pink
Honda,Grace,2016.0,10.0,68000.0,1200.0,Kiribathgoda,Used,Petrol,Automatic,Sedan,white
Mitsubishi,eK,2023.0,3.0,100000.0,660.0,Rajagiriya,Brand New,Hybrid,Automatic,Hatchback,gray
Suzuki,Wagon R,2018.0,8.0,59000.0,650.0,Nittambuwa,Used,Hybrid,Automatic,Hatchback,white
Honda,Insight,2010.0,16.0,155000.0,1500.0,Alutgama,Used,Petrol,Automatic,Liftback,red
Toyota,Yaris,2024.0,2.0,9000.0,1000.0,Kalubowila,Reconditioned,Petrol,Automatic,Hatchback,black
Suzuki,Wagon R,2018.0,8.0,72000.0,650.0,Pannala,Used,Petrol,Automatic,Convertible,white
Suzuki,Wagon R,2014.0,12.0,84000.0,650.0,Matara,Used,Petrol,Automatic,Station wagon,black
Suzuki,Hustler,2024.0,2.0,0.0,660.0,Cinnamon Garden (Colombo 07),Brand New,Petrol,Automatic,Station wagon,green
Toyota,Belta,2007.0,19.0,145000.0,1300.0,Kurunegala,Used,Petrol,Automatic,Hatchback,blue
Toyota,Vios,2005.0,21.0,0.0,1500.0,Kollupitiya (Colombo 03),Used,Hybrid,Automatic,Sedan,black
Suzuki,Swift,2007.0,19.0,153000.0,1300.0,Kirillawala,Used,Petrol,Manual,Hatchback,gray
Daihatsu,Mira,2004.0,22.0,229000.0,660.0,Ambalangoda,Used,Petrol,Automatic,Hatchback,maroon
Suzuki,Wagon R,2014.0,12.0,103000.0,660.0,Avissawella,Used,Hybrid,Automatic,Hatchback,red
Mitsubishi,Space Wagon,2023.0,3.0,7000.0,650.0,Kohuwala,Brand New,Petrol,Automatic,Hatchback,silver
Toyota,Prius,2009.0,17.0,180000.0,1500.0,Ambalangoda,Used,Petrol,Automatic,Liftback,silver
Suzuki,Swift,2004.0,22.0,122000.0,760.0,Matara,Used,Petrol,Manual,Hatchback,black
Suzuki,Celerio,2015.0,11.0,73428.0,998.0,Nugegoda,Used,Petrol,Manual,Liftback,beige
Suzuki,Alto,2015.0,11.0,110.0,800.0,Hanwella,Used,Petrol,Manual,Hatchback,red
Toyota,Premio,2015.0,11.0,200000.0,1500.0,Borella (Colombo 08),Used,Petrol,Automatic,Saloon,maroon
Toyota,Alpha,2012.0,14.0,140000.0,1800.0,Marawila,Used,Hybrid,Automatic,Hatchback,silver
Ford,Laser,2000.0,26.0,100000.0,1600.0,Matara,Used,Petrol,Manual,Saloon,silver
Toyota,Premio,2018.0,8.0,195000.0,1500.0,Mirigama,Used,Petrol,Automatic,Saloon,white
Suzuki,Wagon R,2016.0,10.0,112000.0,650.0,Kurunegala,Used,Petrol,Automatic,Station wagon,white
Honda,Fit,2013.0,13.0,0.0,1500.0,Wennappuwa,Used,Hybrid,Automatic,Liftback,black
Honda,Grace,2014.0,12.0,108300.0,1500.0,Talawatugoda,Used,Petrol,Automatic,Sedan,black
Toyota,Premio,2017.0,9.0,99000.0,1500.0,Negombo,Used,Petrol,Automatic,Sedan,red
Renault,KWID,2016.0,10.0,53842.0,1000.0,Panadura,Used,Petrol,Manual,Hatchback,white
Toyota,Axio,2013.0,13.0,135000.0,1500.0,Bopitiya,Used,Petrol,Automatic,Saloon,white
Toyota,Axio,2024.0,2.0,5000.0,1500.0,Kottawa,Brand New,Hybrid,Automatic,Hatchback,silver
Toyota,Aqua,2012.0,14.0,122387.0,1490.0,Anuradhapura,Used,Hybrid,Automatic,Liftback,black
Suzuki,Maruti,2011.0,15.0,93000.0,800.0,Morontuduwa,Used,Petrol,Manual,Hatchback,black
Toyota,Premio,2012.0,14.0,160000.0,1500.0,Wennappuwa,Used,Petrol,Automatic,Saloon,white
Toyota,Vitz,2016.0,10.0,154000.0,1300.0,Aluthkade (Colombo 12),Used,Petrol,Automatic,Hatchback,silver
Toyota,Vitz,2008.0,18.0,0.0,1500.0,Matugama,Used,Petrol,Manual,Hatchback,silver
Suzuki,Swift,2006.0,20.0,170000.0,1300.0,Dehiwala,Used,Petrol,Manual,Liftback,other
Suzuki,Alto,2016.0,10.0,103000.0,800.0,Anuradhapura,Used,Petrol,Manual,Liftback,red
Suzuki,Alto,2014.0,12.0,140000.0,650.0,Avissawella,Used,Petrol,Automatic,Hatchback,black
Toyota,Premio,2013.0,13.0,48900.0,1500.0,Ragama,Used,Petrol,Automatic,Saloon,white
Micro,Panda,2014.0,12.0,0.0,800.0,Homagama,Used,Petrol,Manual,Hatchback,red
Toyota,Tank,2017.0,9.0,114000.0,1000.0,Panadura,Used,Petrol,Automatic,Hatchback,black
Nissan,Almera,2025.0,1.0,0.0,1000.0,Kohuwala,Brand New,Petrol,Automatic,Saloon,white
Suzuki,Wagon R,2015.0,11.0,120000.0,650.0,Hambantota,Used,Hybrid,Manual,Sedan,white
Toyota,Avanza,2013.0,13.0,139000.0,1400.0,Bandarawela,Used,Petrol,Automatic,Hatchback,black
Hyundai,Eon,2016.0,10.0,86530.0,814.0,Batticaloa,Used,Petrol,Manual,Hatchback,white
Toyota,Vitz,2007.0,19.0,188000.0,1000.0,Borella (Colombo 08),Used,Petrol,Automatic,Hatchback,black
Toyota,Yaris,2023.0,3.0,76500.0,1000.0,Kotte,Reconditioned,Petrol,Automatic,Hatchback,white
